Gene,org_score_in_DisGeNET,score_in_DisGeNET,org_score_in_GeneCards,score_in_GeneCards,org_score_in_CTD,score_in_CTD,avg_score
CUL2,0,0,0,0,8.55,0.06444076,0.021480253
PQLC3,0,0,0,0,8.55,0.06444076,0.021480253
MIR663B,0,0,0,0,8.55,0.06444076,0.021480253
TNN,0,0,0,0,8.55,0.06444076,0.021480253
CPB1,0,0,0,0,8.55,0.06444076,0.021480253
SNORD68,0,0,0,0,8.55,0.06444076,0.021480253
SNORA60,0,0,0,0,8.55,0.06444076,0.021480253
SNORD63,0,0,0,0,8.55,0.06444076,0.021480253
LINC00862,0,0,0,0,8.55,0.06444076,0.021480253
SNORD116-4,0,0,0,0,8.55,0.06444076,0.021480253
AKNA,0,0,0,0,8.55,0.06444076,0.021480253
TRGC2,0,0,0,0,8.55,0.06444076,0.021480253
ASXL2,0,0,0,0,8.55,0.06444076,0.021480253
SNORD34,0,0,0,0,8.55,0.06444076,0.021480253
OR2T1,0,0,0,0,8.55,0.06444076,0.021480253
TMEM62,0,0,0,0,8.55,0.06444076,0.021480253
ZNRD2,0,0,1.91,0.019252092,5.99,0.045146216,0.021466103
TCTA,0,0,1.88,0.018949703,6.03,0.045447694,0.021465799
TOPAZ1,0,0,0.99,0.009978833,7.22,0.054416642,0.021465158
CXORF58,0,0,0,0,8.54,0.06436539,0.02145513
C8B,0,0,0,0,8.54,0.06436539,0.02145513
SYNC,0,0,0,0,8.53,0.064290021,0.021430007
DEFB5,0,0,0,0,8.53,0.064290021,0.021430007
XRN1,0,0,0,0,8.53,0.064290021,0.021430007
EDA,0,0,0,0,8.53,0.064290021,0.021430007
IGKV8-30,0,0,0,0,8.53,0.064290021,0.021430007
ACTR6,0,0,0,0,8.53,0.064290021,0.021430007
KCNC2,0,0,0,0,8.53,0.064290021,0.021430007
NTNG1,0,0,0,0,8.53,0.064290021,0.021430007
IGHV1-9,0,0,0,0,8.53,0.064290021,0.021430007
KRT38,0,0,0,0,8.53,0.064290021,0.021430007
CHRD,0,0,0,0,8.53,0.064290021,0.021430007
CYP3A18,0,0,0,0,8.53,0.064290021,0.021430007
SCAND1,0,0,0,0,8.53,0.064290021,0.021430007
GRID2IP,0,0,1.4,0.014111481,6.65,0.050120591,0.021410691
MIR493,0,0,1.31,0.013204314,6.77,0.051025023,0.021409779
DPP10,0,0,0,0,8.52,0.064214652,0.021404884
SGTB,0,0,0,0,8.52,0.064214652,0.021404884
STAM2,0,0,0,0,8.52,0.064214652,0.021404884
KCTD5,0,0,0,0,8.52,0.064214652,0.021404884
ASB9,0,0,0,0,8.52,0.064214652,0.021404884
ZNF101,0,0,1.56,0.015724221,6.43,0.048462466,0.021395562
ATP6V1G2-DDX39B,0,0,2.89,0.029130128,4.65,0.035046729,0.021392286
RPL13AP3,0,0,0,0,8.51,0.064139282,0.021379761
C5ORF38,0,0,0,0,8.51,0.064139282,0.021379761
LINC01547,0,0,0,0,8.51,0.064139282,0.021379761
BPIFB5,0,0,0,0,8.51,0.064139282,0.021379761
TAS2R41,0,0,0,0,8.51,0.064139282,0.021379761
ZSWIM9,0,0,0,0,8.51,0.064139282,0.021379761
OR1L8,0,0,0,0,8.51,0.064139282,0.021379761
CFAP97D1,0,0,0,0,8.51,0.064139282,0.021379761
OLFR481,0,0,0,0,8.51,0.064139282,0.021379761
GJA13.2,0,0,0,0,8.51,0.064139282,0.021379761
PRSS42,0,0,0,0,8.51,0.064139282,0.021379761
DIS3,0,0,0,0,8.51,0.064139282,0.021379761
TNKS1BP1,0,0,0,0,8.51,0.064139282,0.021379761
RARRES3,0,0,0,0,8.5,0.064063913,0.021354638
RT1-T24-4,0,0,0,0,8.5,0.064063913,0.021354638
MILR1,0,0,0,0,8.5,0.064063913,0.021354638
CARNMT1,0,0,0,0,8.5,0.064063913,0.021354638
DPPA5A,0,0,0,0,8.5,0.064063913,0.021354638
ITSN1,0,0,0,0,8.5,0.064063913,0.021354638
RNF141,0,0,0,0,8.5,0.064063913,0.021354638
DEFA3,0.01,0.014285714,1.89,0.019050499,4.07,0.030675309,0.021337174
SH2D6,0,0,1.22,0.012297147,6.86,0.051703346,0.021333498
RHOXF1,0,0,0,0,8.49,0.063988544,0.021329515
MIR471,0,0,0,0,8.49,0.063988544,0.021329515
OAS1I,0,0,0,0,8.49,0.063988544,0.021329515
OLR1346,0,0,0,0,8.49,0.063988544,0.021329515
RPL23AP82,0,0,0,0,8.49,0.063988544,0.021329515
ACTR8,0,0,0,0,8.49,0.063988544,0.021329515
MIR504,0,0,0,0,8.49,0.063988544,0.021329515
ANKS4B,0,0,0,0,8.49,0.063988544,0.021329515
MIR450B,0,0,0,0,8.49,0.063988544,0.021329515
CPT1C,0,0,0,0,8.49,0.063988544,0.021329515
NUP160,0,0,0,0,8.49,0.063988544,0.021329515
AURKAIP1,0,0,1.56,0.015724221,6.4,0.048236358,0.021320193
CD160,0,0,1.82,0.018344925,6.05,0.045598432,0.021314452
MALRD1,0,0,3.18,0.03205322,4.23,0.031881218,0.021311479
MYLPFB,0,0,0,0,8.48,0.063913175,0.021304392
CDYL,0,0,0,0,8.48,0.063913175,0.021304392
HSD17B14,0,0,0,0,8.48,0.063913175,0.021304392
HLA-DRB4,0,0,0,0,8.48,0.063913175,0.021304392
SLC43A1,0,0,0,0,8.48,0.063913175,0.021304392
GNB3A,0,0,0,0,8.48,0.063913175,0.021304392
LIM2.3,0,0,0,0,8.48,0.063913175,0.021304392
LGALSL,0,0,0,0,8.48,0.063913175,0.021304392
CPSF2,0,0,0,0,8.48,0.063913175,0.021304392
GNPNAT1,0,0,0,0,8.48,0.063913175,0.021304392
RNASEL3,0,0,0,0,8.48,0.063913175,0.021304392
ARX,0,0,0,0,8.47,0.063837805,0.021279268
GEMIN5,0,0,0,0,8.47,0.063837805,0.021279268
OSBPL11,0,0,0,0,8.47,0.063837805,0.021279268
TRIM8,0,0,0,0,8.47,0.063837805,0.021279268
TCL1B,0,0,0,0,8.47,0.063837805,0.021279268
CTL-2,0,0,0,0,8.46,0.063762436,0.021254145
CLPTM1,0,0,0,0,8.46,0.063762436,0.021254145
SUGT1P3,0,0,0,0,8.46,0.063762436,0.021254145
RSF1,0,0,0,0,8.46,0.063762436,0.021254145
LGALS6,0,0,0,0,8.46,0.063762436,0.021254145
MOG,0,0,0,0,8.45,0.063687067,0.021229022
ZP2.3,0,0,0,0,8.45,0.063687067,0.021229022
RASAL2,0,0,0,0,8.45,0.063687067,0.021229022
CEPT1,0,0,0,0,8.45,0.063687067,0.021229022
TTC7B,0,0,0,0,8.45,0.063687067,0.021229022
NSMF,0,0,0,0,8.45,0.063687067,0.021229022
SHOC1,0,0,0.86,0.008668481,7.29,0.054944227,0.021204236
LARP4,0,0,0,0,8.44,0.063611697,0.021203899
PRPS1A,0,0,0,0,8.44,0.063611697,0.021203899
CTSZ,0,0,0,0,8.44,0.063611697,0.021203899
CLDNI,0,0,0,0,8.44,0.063611697,0.021203899
TMEM30A,0,0,0,0,8.44,0.063611697,0.021203899
USH1C,0,0,0,0,8.44,0.063611697,0.021203899
CRYBG2,0,0,0,0,8.44,0.063611697,0.021203899
BZW1A,0,0,0,0,8.44,0.063611697,0.021203899
HBAE3,0,0,0,0,8.44,0.063611697,0.021203899
GOT2B,0,0,0,0,8.44,0.063611697,0.021203899
NAPRT,0,0,0,0,8.44,0.063611697,0.021203899
ACTA1B,0,0,0,0,8.44,0.063611697,0.021203899
GPATCH4,0,0,0,0,8.44,0.063611697,0.021203899
MIR1-1,0,0,2.83,0.02852535,4.65,0.035046729,0.021190693
ZNF823,0,0,1.72,0.017336962,6.13,0.046201387,0.02117945
USP49,0,0,0,0,8.43,0.063536328,0.021178776
SYNJ2BP,0,0,0,0,8.43,0.063536328,0.021178776
DGKI,0,0,0,0,8.43,0.063536328,0.021178776
ARFGAP3,0,0,0,0,8.43,0.063536328,0.021178776
FAM13B,0,0,0,0,8.43,0.063536328,0.021178776
H2AC20,0,0,0,0,8.43,0.063536328,0.021178776
IPCEF1,0,0,0,0,8.43,0.063536328,0.021178776
SLC22A16,0,0,1.39,0.014010684,6.57,0.049517636,0.021176107
YJU2,0,0,0,0,8.42,0.063460959,0.021153653
TAS2R119,0,0,0,0,8.42,0.063460959,0.021153653
VTG,0,0,0,0,8.42,0.063460959,0.021153653
ATP11B,0,0,0,0,8.42,0.063460959,0.021153653
PDS5A,0,0,0,0,8.42,0.063460959,0.021153653
CYP2C67,0,0,0,0,8.42,0.063460959,0.021153653
EDEM3,0,0,0,0,8.42,0.063460959,0.021153653
UTP6,0,0,0,0,8.42,0.063460959,0.021153653
TTC29,0,0,1.85,0.018647314,5.94,0.04476937,0.021138895
SNAP29,0,0,0,0,8.41,0.063385589,0.02112853
EML6,0,0,0,0,8.41,0.063385589,0.02112853
MIR3473,0,0,0,0,8.41,0.063385589,0.02112853
STARD8,0,0,0,0,8.41,0.063385589,0.02112853
LY6G,0,0,0,0,8.41,0.063385589,0.02112853
TUBB8,0,0,0,0,8.41,0.063385589,0.02112853
ESCO1,0,0,0,0,8.41,0.063385589,0.02112853
TXLNGY,0,0,0,0,8.41,0.063385589,0.02112853
MYL6L,0,0,0,0,8.41,0.063385589,0.02112853
TRIR,0,0,0,0,8.41,0.063385589,0.02112853
TMEM26,0,0,1.45,0.014615462,6.47,0.048763943,0.021126468
MST1R,0,0,0,0,8.4,0.06331022,0.021103407
DOC2G,0,0,0,0,8.4,0.06331022,0.021103407
LCORL,0,0,0,0,8.4,0.06331022,0.021103407
ZFP414,0,0,0,0,8.4,0.06331022,0.021103407
ZBTB38,0,0,0,0,8.4,0.06331022,0.021103407
RPL18A,0,0,0,0,8.4,0.06331022,0.021103407
RAB7L1,0,0,0,0,8.4,0.06331022,0.021103407
WDFY4,0,0,1.74,0.017538555,6.07,0.045749171,0.021095909
DNAJC5G,0,0,0.84,0.008466888,7.27,0.054793488,0.021086792
MIR484,0.01,0.014285714,1.38,0.013909888,4.65,0.035046729,0.021080777
CD82B,0,0,0,0,8.39,0.063234851,0.021078284
P2RX4A,0,0,0,0,8.39,0.063234851,0.021078284
SOWAHD,0,0,0,0,8.39,0.063234851,0.021078284
LUZP4,0,0,0,0,8.39,0.063234851,0.021078284
KRTAP4-3,0,0,0,0,8.39,0.063234851,0.021078284
FGFRL1A,0,0,0,0,8.39,0.063234851,0.021078284
ZNRF4,0,0,0,0,8.39,0.063234851,0.021078284
PYURF,0,0,0,0,8.39,0.063234851,0.021078284
SULF2B,0,0,0,0,8.39,0.063234851,0.021078284
IQSCHFP,0,0,0,0,8.39,0.063234851,0.021078284
MIR19B,0,0,0,0,8.39,0.063234851,0.021078284
PTBP1B,0,0,0,0,8.39,0.063234851,0.021078284
USP31,0,0,0,0,8.39,0.063234851,0.021078284
RARAB,0,0,0,0,8.39,0.063234851,0.021078284
CALM3A,0,0,0,0,8.39,0.063234851,0.021078284
ADGRG4,0,0,0,0,8.39,0.063234851,0.021078284
EFCAB8,0,0,0,0,8.39,0.063234851,0.021078284
MDKA,0,0,0,0,8.39,0.063234851,0.021078284
FOXI3,0,0,0,0,8.39,0.063234851,0.021078284
ZFP984,0,0,0,0,8.39,0.063234851,0.021078284
SYT1A,0,0,0,0,8.39,0.063234851,0.021078284
NUP210L,0,0,0,0,8.39,0.063234851,0.021078284
NUCB2B,0,0,0,0,8.39,0.063234851,0.021078284
PRRX1B,0,0,0,0,8.39,0.063234851,0.021078284
CRABP1B,0,0,0,0,8.39,0.063234851,0.021078284
NPIPB5,0,0,0,0,8.39,0.063234851,0.021078284
HCAR3,0,0,0.7,0.00705574,7.45,0.056150136,0.021068625
CCL15,0,0,1.11,0.011188388,6.9,0.052004824,0.021064404
STK19,0,0,1.87,0.018848906,5.88,0.044317154,0.021055353
VTRNA1-3,0,0,0,0,8.38,0.063159481,0.02105316
SNORA27,0,0,0,0,8.38,0.063159481,0.02105316
COPS2,0,0,0,0,8.38,0.063159481,0.02105316
TSPAN15,0,0,0,0,8.38,0.063159481,0.02105316
HMGA1B,0,0,0,0,8.38,0.063159481,0.02105316
POTEJ,0,0,0,0,8.38,0.063159481,0.02105316
PPM1L,0,0,0,0,8.38,0.063159481,0.02105316
SOX10,0,0,0,0,8.38,0.063159481,0.02105316
XKR9,0,0,1.37,0.013809092,6.54,0.049291528,0.02103354
ZNF222,0,0,1.69,0.017034573,6.11,0.046050648,0.021028407
NR1D4A,0,0,0,0,8.37,0.063084112,0.021028037
H2-DMA,0,0,0,0,8.37,0.063084112,0.021028037
OSTC,0,0,0,0,8.37,0.063084112,0.021028037
DNMT3L,0,0,0,0,8.37,0.063084112,0.021028037
TRIP12,0,0,0,0,8.37,0.063084112,0.021028037
ACP5B,0,0,0,0,8.37,0.063084112,0.021028037
CST11,0,0,0,0,8.37,0.063084112,0.021028037
UPK3BL,0,0,0,0,8.37,0.063084112,0.021028037
DUSP7,0,0,0,0,8.37,0.063084112,0.021028037
GCSHB,0,0,0,0,8.37,0.063084112,0.021028037
PLEKHG5,0,0,0,0,8.36,0.063008743,0.021002914
FOLR3,0,0,0,0,8.36,0.063008743,0.021002914
AGFG2,0,0,0,0,8.36,0.063008743,0.021002914
TRGV5,0,0,0,0,8.36,0.063008743,0.021002914
RUFY2,0,0,0,0,8.36,0.063008743,0.021002914
HSF-1,0,0,0,0,8.36,0.063008743,0.021002914
DCAF7,0,0,0,0,8.36,0.063008743,0.021002914
UNC13D,0,0,0,0,8.36,0.063008743,0.021002914
ERFE,0.01,0.014285714,0,0,6.46,0.048688574,0.020991429
REC8,0,0,0,0,8.35,0.062933374,0.020977791
PRTG,0,0,0,0,8.35,0.062933374,0.020977791
ZNF586,0,0,0.38,0.003830259,7.84,0.059089539,0.020973266
GPBAR1,0,0,0,0,8.34,0.062858004,0.020952668
OLR1517,0,0,0,0,8.34,0.062858004,0.020952668
LDHC,0,0,0,0,8.34,0.062858004,0.020952668
XPO1B,0,0,0,0,8.34,0.062858004,0.020952668
MYB-AS1,0,0,0,0,8.34,0.062858004,0.020952668
PPP2R2D,0,0,0,0,8.34,0.062858004,0.020952668
CRXOS1,0,0,0,0,8.34,0.062858004,0.020952668
MIR612,0,0,0,0,8.34,0.062858004,0.020952668
MTERF1A,0,0,0,0,8.34,0.062858004,0.020952668
PTBP1A,0,0,0,0,8.34,0.062858004,0.020952668
SLCO1B7,0,0,0,0,8.34,0.062858004,0.020952668
SOX4A,0,0,0,0,8.34,0.062858004,0.020952668
C19ORF81,0,0,0,0,8.34,0.062858004,0.020952668
RIMS1,0,0,0,0,8.34,0.062858004,0.020952668
POP5,0,0,0,0,8.34,0.062858004,0.020952668
VN1R1,0,0,0,0,8.34,0.062858004,0.020952668
DOC2A,0,0,0,0,8.34,0.062858004,0.020952668
RGD1308134,0,0,0,0,8.34,0.062858004,0.020952668
SBDSP1,0,0,0,0,8.34,0.062858004,0.020952668
RPL23AP53,0,0,0,0,8.34,0.062858004,0.020952668
JAM3B,0,0,0,0,8.34,0.062858004,0.020952668
CYP3C4,0,0,0,0,8.34,0.062858004,0.020952668
C19ORF38,0,0,0,0,8.34,0.062858004,0.020952668
CCER2,0,0,0,0,8.34,0.062858004,0.020952668
SLC1A2B,0,0,0,0,8.34,0.062858004,0.020952668
CACNA1DA,0,0,0,0,8.34,0.062858004,0.020952668
SNORA71B,0,0,0,0,8.34,0.062858004,0.020952668
ACOD1LB.L,0,0,0,0,8.34,0.062858004,0.020952668
HSPA13,0,0,0.45,0.004535833,7.73,0.058260476,0.020932103
OLFR344,0,0,0,0,8.33,0.062782635,0.020927545
RDH19,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1232,0,0,0,0,8.33,0.062782635,0.020927545
DEFB13,0,0,0,0,8.33,0.062782635,0.020927545
OLFR206,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1009,0,0,0,0,8.33,0.062782635,0.020927545
SFRS1,0,0,0,0,8.33,0.062782635,0.020927545
MEI4,0,0,0,0,8.33,0.062782635,0.020927545
OLFR59,0,0,0,0,8.33,0.062782635,0.020927545
OLFR901,0,0,0,0,8.33,0.062782635,0.020927545
PLAAT4,0,0,0,0,8.33,0.062782635,0.020927545
VMN1R26,0,0,0,0,8.33,0.062782635,0.020927545
VMN1R4,0,0,0,0,8.33,0.062782635,0.020927545
OLFR642,0,0,0,0,8.33,0.062782635,0.020927545
OLFR470,0,0,0,0,8.33,0.062782635,0.020927545
USP17LD,0,0,0,0,8.33,0.062782635,0.020927545
OLFR530,0,0,0,0,8.33,0.062782635,0.020927545
IRGC1,0,0,0,0,8.33,0.062782635,0.020927545
OLFR360,0,0,0,0,8.33,0.062782635,0.020927545
TAS2R129,0,0,0,0,8.33,0.062782635,0.020927545
OLFR699,0,0,0,0,8.33,0.062782635,0.020927545
TCL1B3,0,0,0,0,8.33,0.062782635,0.020927545
TAS2R126,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1368,0,0,0,0,8.33,0.062782635,0.020927545
OLFR599,0,0,0,0,8.33,0.062782635,0.020927545
KLRI1,0,0,0,0,8.33,0.062782635,0.020927545
FOSAB,0,0,0,0,8.33,0.062782635,0.020927545
OLFR676,0,0,0,0,8.33,0.062782635,0.020927545
CLEC2E,0,0,0,0,8.33,0.062782635,0.020927545
OLFR45,0,0,0,0,8.33,0.062782635,0.020927545
ADAM24,0,0,0,0,8.33,0.062782635,0.020927545
OLFR297,0,0,0,0,8.33,0.062782635,0.020927545
OLFR960,0,0,0,0,8.33,0.062782635,0.020927545
OLFR812,0,0,0,0,8.33,0.062782635,0.020927545
GPR33,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1218,0,0,0,0,8.33,0.062782635,0.020927545
PRR27,0,0,0,0,8.33,0.062782635,0.020927545
OLFR195,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1257,0,0,0,0,8.33,0.062782635,0.020927545
OLFR875,0,0,0,0,8.33,0.062782635,0.020927545
OLFR99,0,0,0,0,8.33,0.062782635,0.020927545
CTS6,0,0,0,0,8.33,0.062782635,0.020927545
DNAAF6,0,0,0,0,8.33,0.062782635,0.020927545
OLFR397,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1226,0,0,0,0,8.33,0.062782635,0.020927545
OAS1D,0,0,0,0,8.33,0.062782635,0.020927545
OLFR433,0,0,0,0,8.33,0.062782635,0.020927545
OLFR149,0,0,0,0,8.33,0.062782635,0.020927545
OLFR948,0,0,0,0,8.33,0.062782635,0.020927545
OLR404,0,0,0,0,8.33,0.062782635,0.020927545
OLFR1311,0,0,0,0,8.33,0.062782635,0.020927545
RABL2,0,0,0,0,8.33,0.062782635,0.020927545
OLFR283,0,0,0,0,8.33,0.062782635,0.020927545
PIGB,0,0,1.41,0.014212277,6.44,0.048537835,0.020916704
OLFR1383,0,0,0,0,8.32,0.062707266,0.020902422
MIR384,0,0,0,0,8.32,0.062707266,0.020902422
ABLIM3,0,0,0,0,8.32,0.062707266,0.020902422
PRL2C5,0,0,0,0,8.32,0.062707266,0.020902422
SLC7A10,0,0,0,0,8.32,0.062707266,0.020902422
MGAT5,0,0,0,0,8.32,0.062707266,0.020902422
MTHFD2L,0,0,0,0,8.32,0.062707266,0.020902422
SST2,0,0,0,0,8.32,0.062707266,0.020902422
GMNC,0,0,0,0,8.32,0.062707266,0.020902422
KIF3C,0,0,0,0,8.32,0.062707266,0.020902422
NEUROD6B,0,0,0,0,8.32,0.062707266,0.020902422
KLRG1,0,0,0,0,8.32,0.062707266,0.020902422
ARSE,0,0,0,0,8.32,0.062707266,0.020902422
SULT1ST6,0,0,0,0,8.32,0.062707266,0.020902422
LRRC74B,0,0,0,0,8.32,0.062707266,0.020902422
CCDC69,0,0,0,0,8.32,0.062707266,0.020902422
SLC7A3A,0,0,0,0,8.32,0.062707266,0.020902422
WASH2P,0,0,0,0,8.32,0.062707266,0.020902422
DEFBL1,0,0,0,0,8.32,0.062707266,0.020902422
ZNF77,0,0,1.59,0.01602661,6.19,0.046653603,0.020893404
KCNK17,0,0,3.07,0.030944461,4.21,0.031730479,0.020891647
LINC01270,0,0,0,0,8.31,0.062631896,0.020877299
ZFP382,0,0,0,0,8.31,0.062631896,0.020877299
RRP9,0,0,0,0,8.31,0.062631896,0.020877299
STFA2L2,0,0,0,0,8.31,0.062631896,0.020877299
TTC27,0,0,0,0,8.31,0.062631896,0.020877299
CRBN,0,0,0,0,8.31,0.062631896,0.020877299
RTP2,0,0,0,0,8.31,0.062631896,0.020877299
CHP1,0,0,0,0,8.31,0.062631896,0.020877299
IFT74,0,0,0,0,8.31,0.062631896,0.020877299
SHFM1,0,0,0,0,8.31,0.062631896,0.020877299
ZFP654,0,0,0,0,8.31,0.062631896,0.020877299
ALDOART2,0,0,0,0,8.31,0.062631896,0.020877299
ATL1,0,0,0,0,8.31,0.062631896,0.020877299
CDK11A,0,0,0,0,8.31,0.062631896,0.020877299
PLAAT1,0,0,0,0,8.31,0.062631896,0.020877299
AFAP1L1,0,0,0,0,8.31,0.062631896,0.020877299
CDK13,0,0,0,0,8.31,0.062631896,0.020877299
ZNF574,0,0,1.06,0.010684407,6.89,0.051929454,0.020871287
FEM1A,0,0,1.14,0.011490777,6.78,0.051100392,0.020863723
SENP6,0,0,0,0,8.3,0.062556527,0.020852176
ANKRD54,0,0,0,0,8.3,0.062556527,0.020852176
ZNF782,0,0,0,0,8.3,0.062556527,0.020852176
GSTM6,0,0,0,0,8.3,0.062556527,0.020852176
USP11,0,0,0,0,8.3,0.062556527,0.020852176
ADAM4,0,0,0,0,8.3,0.062556527,0.020852176
OR2B2,0,0,0,0,8.3,0.062556527,0.020852176
UTP14B,0,0,0,0,8.3,0.062556527,0.020852176
LRMP,0,0,0,0,8.29,0.062481158,0.020827053
GABRR3,0,0,0,0,8.29,0.062481158,0.020827053
VPS45,0,0,0,0,8.29,0.062481158,0.020827053
COQ7,0,0,0,0,8.29,0.062481158,0.020827053
PRL8A7,0,0,0,0,8.29,0.062481158,0.020827053
DEFB103B,0,0,0,0,8.29,0.062481158,0.020827053
PFDN2,0,0,0,0,8.29,0.062481158,0.020827053
ATP1A1-AS1,0,0,0,0,8.29,0.062481158,0.020827053
ETNK1,0,0,0,0,8.28,0.062405788,0.020801929
MAT2AA,0,0,0,0,8.28,0.062405788,0.020801929
UBE4B,0,0,0,0,8.28,0.062405788,0.020801929
WDR45,0,0,0,0,8.28,0.062405788,0.020801929
SNORA3A,0,0,0,0,8.28,0.062405788,0.020801929
EIF4A1B,0,0,0,0,8.28,0.062405788,0.020801929
ADSL,0,0,0,0,8.28,0.062405788,0.020801929
VTG5,0,0,0,0,8.28,0.062405788,0.020801929
NPM1A,0,0,0,0,8.28,0.062405788,0.020801929
SOX11A,0,0,0,0,8.28,0.062405788,0.020801929
IGHG2A,0,0,0,0,8.28,0.062405788,0.020801929
SNORA71D,0,0,0,0,8.28,0.062405788,0.020801929
HMSD,0,0,0,0,8.28,0.062405788,0.020801929
CENPI,0,0,0,0,8.28,0.062405788,0.020801929
CDH19,0,0,0,0,8.28,0.062405788,0.020801929
H2BC20P,0,0,0,0,8.28,0.062405788,0.020801929
DAT,0,0,0,0,8.28,0.062405788,0.020801929
AIFM3,0,0,0,0,8.28,0.062405788,0.020801929
HOOK3,0,0,0,0,8.28,0.062405788,0.020801929
STMN1A,0,0,0,0,8.28,0.062405788,0.020801929
SPATA6L,0,0,1.42,0.014313073,6.38,0.04808562,0.020799564
MYMY4,0,0,6.19,0.062392904,0,0,0.020797635
PCDHA9,0.01,0.014285714,0,0,6.38,0.04808562,0.020790445
CPLX3,0,0,1.81,0.018244129,5.85,0.044091046,0.020778392
CKAP5,0,0,0,0,8.27,0.062330419,0.020776806
CLDN10,0,0,0,0,8.27,0.062330419,0.020776806
SRSF4,0,0,0,0,8.27,0.062330419,0.020776806
TSKS,0,0,0,0,8.27,0.062330419,0.020776806
ETV3,0,0,0,0,8.27,0.062330419,0.020776806
THNSL1,0,0,0,0,8.27,0.062330419,0.020776806
LINC00313,0,0,0,0,8.27,0.062330419,0.020776806
CEP76,0,0,0,0,8.27,0.062330419,0.020776806
CENPBD1,0,0,0,0,8.27,0.062330419,0.020776806
SLC7A3,0,0,0,0,8.27,0.062330419,0.020776806
KSR1,0,0,0,0,8.26,0.06225505,0.020751683
FRMD8,0,0,0,0,8.26,0.06225505,0.020751683
PSTPIP1,0,0,0,0,8.26,0.06225505,0.020751683
TREML4,0.01,0.014285714,1.45,0.014615462,4.42,0.033313235,0.020738137
ZNF223,0,0,1.34,0.013506703,6.46,0.048688574,0.020731759
SLC5A9,0,0,0,0,8.25,0.06217968,0.02072656
MIPB,0,0,0,0,8.25,0.06217968,0.02072656
HMT-1,0,0,0,0,8.25,0.06217968,0.02072656
CRYBA2A,0,0,0,0,8.25,0.06217968,0.02072656
ZNF286B,0,0,0,0,8.25,0.06217968,0.02072656
CLDN20,0,0,0,0,8.24,0.062104311,0.020701437
ALDH1L1,0,0,0,0,8.24,0.062104311,0.020701437
UBL4A,0,0,0,0,8.24,0.062104311,0.020701437
PLXDC1,0,0,0,0,8.24,0.062104311,0.020701437
ZFP354A,0,0,0,0,8.24,0.062104311,0.020701437
DTX1,0,0,0,0,8.24,0.062104311,0.020701437
ZFP740,0,0,0,0,8.24,0.062104311,0.020701437
ZFP553,0,0,0,0,8.24,0.062104311,0.020701437
TMEM260,0,0,3.72,0.03749622,3.26,0.024570395,0.020688872
MIR410,0,0,1.81,0.018244129,5.81,0.043789569,0.020677899
EFCAB10,0,0,0.86,0.008668481,7.08,0.053361471,0.020676651
ARL14EPL,0,0,0,0,8.23,0.062028942,0.020676314
APBB1IP,0,0,0,0,8.23,0.062028942,0.020676314
KIF2A,0,0,0,0,8.23,0.062028942,0.020676314
COPA,0,0,0,0,8.23,0.062028942,0.020676314
MIR741,0,0,0,0,8.23,0.062028942,0.020676314
KRTAP5-2,0,0,0,0,8.23,0.062028942,0.020676314
EXOC4,0,0,0,0,8.23,0.062028942,0.020676314
OXCT1A,0,0,0,0,8.23,0.062028942,0.020676314
ZC3H11A,0,0,0,0,8.22,0.061953573,0.020651191
C1ORF50,0,0,0,0,8.22,0.061953573,0.020651191
ZMYM5,0,0,0,0,8.22,0.061953573,0.020651191
PTPRH,0,0,0,0,8.22,0.061953573,0.020651191
ELP2,0,0,0,0,8.22,0.061953573,0.020651191
CENPP,0,0,0,0,8.22,0.061953573,0.020651191
NHLRC2,0,0,0,0,8.22,0.061953573,0.020651191
EPC2,0,0,0,0,8.22,0.061953573,0.020651191
ARHGEF19,0,0,0,0,8.22,0.061953573,0.020651191
PCDHA5,0,0,0,0,8.22,0.061953573,0.020651191
RFPL1,0,0,0,0,8.22,0.061953573,0.020651191
ZNF292,0,0,0,0,8.22,0.061953573,0.020651191
C6ORF52,0,0,0,0,8.21,0.061878203,0.020626068
AADACL2,0,0,0,0,8.21,0.061878203,0.020626068
GUCY1B3,0,0,0,0,8.21,0.061878203,0.020626068
MYMK,0,0,0,0,8.21,0.061878203,0.020626068
BRS3,0,0,0,0,8.21,0.061878203,0.020626068
CALR3B,0,0,0,0,8.21,0.061878203,0.020626068
PRKRIR,0,0,0,0,8.21,0.061878203,0.020626068
MYEOV2,0,0,0,0,8.21,0.061878203,0.020626068
WSCD1,0,0,0,0,8.21,0.061878203,0.020626068
CMLC1,0,0,0,0,8.21,0.061878203,0.020626068
COX8H,0,0,0,0,8.21,0.061878203,0.020626068
SLC37A4A,0,0,0,0,8.21,0.061878203,0.020626068
RNASE9,0,0,0,0,8.21,0.061878203,0.020626068
DRGX,0,0,0,0,8.21,0.061878203,0.020626068
OPN5,0,0,0,0,8.21,0.061878203,0.020626068
RPL21P28,0,0,0,0,8.21,0.061878203,0.020626068
RPL17P33,0,0,0,0,8.21,0.061878203,0.020626068
