num,Database,herb,MOLID,PubChem_CID,Biological_Test_Results,BBB_OB,SMILES,genes_from_tcmsp,genes_from_pubchem,genes_from_sea,genes_total,Ingredient_Name
1107,TCMID,shengjiang,,5281517,Exist,+-,CC(=CCCC(=CCCC(=C)C=C)C)C,,"AR,GLI3",,"AR,GLI3",beta-farnesene
1108,TCMID,shengjiang,,6857681,Exist,+-,CC(=CCCC1(C2CCC(C2)C1=C)C)CO,,,,,beta-santalol
1109,TCMID,bohe,,NO,,,,,,,,beta-thu-jene
1110,TCMID,chaihu,,7714,Exist,+-,CCCCCCCC1CCC(=O)O1,,CYP1A2,,CYP1A2,gamma-undecalactone
1111,TCMID,danggui,,6428281,,++,CC1CCC(=C(C)C)C12CCC(=CC2)C,,,,,delta-acoradiene
570,Chemistry,gancao,,442106,Exist,+-,C[N+](C)(C)C(CC1=CNC2=CC=CC=C21)C(=O)[O-],,,TACR1,TACR1,hypaphorine
682,Chemistry,danggui,,5144,Exist,+-,C=CCC1=CC2=C(C=C1)OCO2,,"NR1I2,CASP3,CYP1A2,CASP7",CYP1A2,"NR1I2,CASP3,CYP1A2,CASP7",safrole
683,Chemistry,gancao,,NO,,,,,,,,licobenzofuran
684,Chemistry,gancao,,133867,,+-,CC(=CCC1=C(C=CC(=C1)C2=C(C3=CC(=C(C=C3O2)OC)OC)O)O)C,,,,,liconeolignan
685,Chemistry,chaihu,,7714,Exist,+-,CCCCCCCC1CCC(=O)O1,,CYP1A2,,CYP1A2,gamma-undecalactone
686,Chemistry,chaihu,,12813,Exist,+-,CCCCCCC1CCC(=O)O1,,,,,gamma-decalactone
687,Chemistry,danggui,,94715,Exist,+-,C1(C(C(OC(C1O)O)C(=O)O)O)O,,,,,glucuronic acid
688,Chemistry,gancao,,94715,Exist,+-,C1(C(C(OC(C1O)O)C(=O)O)O)O,,,,,glucuronic acid
689,Chemistry,danggui,,439215,,+-,C1(C(C(OC(C1O)O)C(=O)O)O)O,,,,,galacturonic acid
690,Chemistry,chaihu,,NO,,,,,,,,3'-O-acetylsaikosaponin b2
691,Chemistry,baishao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",alexandrin
692,Chemistry,danggui,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",alexandrin
693,Chemistry,gancao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",alexandrin
694,Chemistry,baishao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",daucosterin
695,Chemistry,danggui,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",daucosterin
696,Chemistry,gancao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",daucosterin
697,Chemistry,baishao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",daucosterol
698,Chemistry,danggui,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",daucosterol
699,Chemistry,gancao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",daucosterol
700,Chemistry,baishao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",eleutheroside A
701,Chemistry,danggui,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",eleutheroside A
702,Chemistry,gancao,,5742590,Exist,+-,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",,"GSK3B,POLB,PRKAG2,PRKAB2,PRKAB1,PRKAA2,PRKAG1,PRKAA1,PRKAG3",eleutheroside A
703,Chemistry,baishao,,NO,,,,,,,,strumaroside
704,Chemistry,danggui,,NO,,,,,,,,strumaroside
705,Chemistry,gancao,,NO,,,,,,,,strumaroside
706,Chemistry,baishao,,NO,,,,,,,,beta-sitosterol-3-O-beta-D-glucopyranoside
707,Chemistry,danggui,,NO,,,,,,,,beta-sitosterol-3-O-beta-D-glucopyranoside
708,Chemistry,gancao,,NO,,,,,,,,beta-sitosterol-3-O-beta-D-glucopyranoside
709,Chemistry,chaihu,,NO,,,,,,,,alpha-spinasteryl glucoside
710,Chemistry,chaihu,,14257,Exist,++,CCCCCCCCCCC,,RXRA,SLC22A1,"RXRA,SLC22A1",n-undecane
711,Chemistry,chaihu,,15266,,+-,CCCCCCCCCCCCCCC(C)C,,,,,2-methylhexadecane
712,Chemistry,chaihu,,1549778,Exist,+-,CC(=CCCC(=CCCC(=O)C)C)C,,,"SQLE,FNTB,FNTA","SQLE,FNTB,FNTA",geranyl acetone
713,Chemistry,chaihu,,1711945,Exist,+-,CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C,,,"SQLE,FNTB,FNTA","SQLE,FNTB,FNTA",farnesylacetone
714,Chemistry,gancao,,480817,,+-,CC(=CCC1=C2CCC3=CC(=C(C=C3C2=C(C=C1O)O)O)O)C,,,,,gancaonin V
715,Chemistry,gancao,,480818,Exist,+-,CC(=CCC1=C2CCC3=CC(=C(C=C3C2=C(C(=C1O)CC=C(C)C)O)O)O)C,,"PLA2G7,GSTO1,PTGER2,MCL1,BCL2L1",,"PLA2G7,GSTO1,PTGER2,MCL1,BCL2L1",gancaonin U
716,Chemistry,gancao,,392443,,+-,CC1(C=CC2=C(O1)C=CC(=C2O)C3COC4=CC(=CC(=C4C3=O)O)O)C,,,,,licoisoflavanone
717,Chemistry,gancao,,5481234,Exist,+-,CC1(C=CC2=C(O1)C=CC(=C2O)C3=COC4=CC(=CC(=C4C3=O)O)O)C,,,,,licoisoflavone B
718,Chemistry,gancao,,5481948,Exist,+-,CC1(C=CC2=C(O1)C(=CC(=C2)C3=COC4=CC(=CC(=C4C3=O)O)O)O)C,,"MRGPRX1,GMNN",,"MRGPRX1,GMNN",semilicoisoflavone B
719,Chemistry,baizhu,,13986099,,+-,CC(=C1CC2C(=C)CCCC2(CC1=O)C)C,,,,,"selina-4(14),7(11)-dien-8-one"
720,Chemistry,gancao,,480774,Exist,+-,CC1(C=CC2=C(C=CC(=C2O1)C3=CC4=C(C=C(C=C4)O)OC3)O)C,,TYR,TYR,TYR,glabrene
721,Chemistry,gancao,,480865,Exist,+-,CC(=CCC1=C(C=CC(=C1O)C2CC3=C(C=C(C(=C3OC)CC=C(C)C)O)OC2)O)C,,ACHE,"PTPN1,TYR","PTPN1,ACHE,TYR",licoricidin
722,Chemistry,shengjiang,,NO,,,,,,,,isofenchyl alcohol
723,Chemistry,danggui,,NO,,,,,,,,"6-n-butyl-1,4-cycloheptadiene"
724,Chemistry,chaihu,,1268142,Exist,+-,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,,"AR,CYP19A1",,"AR,CYP19A1",nootkatone
725,Chemistry,gancao,,NO,,,,,,,,1-methyoxyficifolinol
726,Chemistry,gancao,,NO,,,,,,,,glycyrrhisoflvanone
727,Chemistry,danggui,,996,Exist,+-,C1=CC=C(C=C1)O,,"CA4,NFE2L2,RXRA,CA1,CA14,CA2,CA3,CA9,CA12","CA4,CA2,CA3,CA9,CA12","CA12,CA4,RXRA,CA14,CA3,CA2,CA1,CA9,NFE2L2",phenol
728,Chemistry,chaihu,,996,Exist,+-,C1=CC=C(C=C1)O,,"CA4,NFE2L2,RXRA,CA1,CA14,CA2,CA3,CA9,CA12","CA4,CA2,CA3,CA9,CA12","CA12,CA4,RXRA,CA14,CA3,CA2,CA1,CA9,NFE2L2",phenol
729,Chemistry,danggui,,2879,Exist,+-,CC1=CC=C(C=C1)O,,"RXRA,ESR1,ACHE","ACHE,CYP1A2,CA3,ESR1,CA12","RXRA,ACHE,CYP1A2,CA3,ESR1,CA12",p-cresol
730,Chemistry,shengjiang,,92139,Exist,++,CC1=CC=C(C=C1)C(C)CCC=C(C)C,,,,,"1-(1,5-dimethyl-4-hexenyl)-4-methylbenzene"
731,Chemistry,baizhu,,92139,Exist,++,CC1=CC=C(C=C1)C(C)CCC=C(C)C,,,,,alpha-curcumene
732,Chemistry,shengjiang,,92139,Exist,++,CC1=CC=C(C=C1)C(C)CCC=C(C)C,,,,,alpha-curcumene
733,Chemistry,gancao,,480859,Exist,+-,CC(=CCC1=C(C2=C(C=C1O)OCC(C2)C3=C(C=C(C=C3)O)O)OC)C,,TYR,TYR,TYR,glyasperin C
734,Chemistry,gancao,,676307,Exist,+-,COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O,,"CYP2C9,CYP3A4,CYP2C19,CYP1A2","ALDH2,ALOX5,ABCB1,CA1,MAOB,KCNA5,AKR1B10,HSD17B1,CYP19A1,SENP7,CYP1B1,MPO,PTPRS,CA9,KCND3,CA12,TNKS2,APP,ABCG2,MAOA,TNKS","ALDH2,MPO,ALOX5,PTPRS,ABCB1,CA1,MAOB,CA9,KCNA5,CA12,KCND3,CYP3A4,AKR1B10,HSD17B1,TNKS2,APP,CYP2C19,CYP19A1,CYP2C9,ABCG2,MAOA,TNKS,CYP1A2,SENP7,CYP1B1",7-methoxy-4'-hydroxyflavone
735,Chemistry,gancao,,5318999,Exist,+-,COC1=C(C=CC(=C1O)O)C=CC(=O)C2=CC=C(C=C2)O,,,"ABCG2,MAOB","ABCG2,MAOB",licochalcone B
736,Chemistry,gancao,,101606424,,+-,CC(=CCC1=C(C2=C(C=C1O)OC(C(C2)O)(C)C)CCC3=CC(=C(C=C3)O)O)C,,,,,gancaonin T
737,Chemistry,gancao,,480816,,+-,CC(=CCC1=C(C(=C(C=C1CCC2=CC(=C(C=C2)O)O)O)CC=C(C)C)O)C,,,,,gancaonin S
738,Chemistry,chaihu,,3314,Exist,+-,COC1=C(C=CC(=C1)CC=C)O,,"AR,ALDH1A1,PTGS1","ALOX5,TTR,JUN,FOS","TTR,PTGS1,ALOX5,ALDH1A1,JUN,AR,FOS",eugenol
739,Chemistry,danggui,,853433,Exist,++,CC=CC1=CC(=C(C=C1)O)OC,,NFE2L2,"ALOX5,CA14,JUN,CA6,MAPT,ALOX15,GLO1,FOS,CA7,NFKB1,BACE1,EP300,F3,CA5B,CISD1,PTGS1,NFE2L2,CA9,CA5A,PTGES,CA12,ALPI,APP,CA13","CISD1,PTGS1,ALOX5,CA14,JUN,CA6,MAPT,NFE2L2,ALOX15,CA9,CA5A,PTGES,GLO1,FOS,CA7,CA12,NFKB1,ALPI,APP,CA13,BACE1,EP300,F3,CA5B",isoeugenol
740,Chemistry,gancao,,196831,Exist,+-,CC(=CCC1=C(C=CC(=C1O)C2CC3=C(C(=C(C=C3OC2)OC)CC=C(C)C)OC)O)C,,,TYR,TYR,5-O-methyllicoricidin
741,Chemistry,danggui,,61361,Exist,+-,CCCCC1C2=CC=CC=C2C(=O)O1,,,,,n-butylphthalide
742,Chemistry,danggui,,3085257,,+-,CCCCC1C2=C(C=CCC2)C(=O)O1,,,,,senkyunolide
743,Chemistry,gancao,,124050,Exist,+-,CC1(CCC2=C(O1)C=C3C(=C2OC)C4=C(C5=C(O4)C=C(C=C5)O)C(=O)O3)C,,"TDP1,BARD1,MDM2,BRCA1,MDM4",,"TDP1,BARD1,MDM2,BRCA1,MDM4",isoglycyrol
744,Chemistry,gancao,,5317482,,+-,CC1(C=CC2=C(O1)C=C3C(=C2OC)C4=C(C5=C(O4)C=C(C=C5)O)C(=O)O3)C,,,"CA7,CA13","CA7,CA13",gancaonin F
745,Chemistry,chaihu,,6549,Exist,+-,CC(=CCCC(C)(C=C)O)C,,SENP8,,SENP8,linalool
746,Chemistry,chaihu,,5284507,Exist,+-,CC(=CCCC(=CCCC(C)(C=C)O)C)C,,"ALOX15,NR1I2",,"ALOX15,NR1I2",nerolidol
747,Chemistry,danggui,,5368821,Exist,++,CC=C(C)C=CC=C(C)C,,"NFE2L2,NR1I2,GLI3,ESRRA",,"NFE2L2,NR1I2,GLI3,ESRRA",alloocimene
748,Chemistry,shengjiang,,5281553,Exist,+-,CC(=CCC=C(C)C=C)C,,,,,beta-ocimene
749,Chemistry,danggui,,31253,Exist,+-,CC(=CCCC(=C)C=C)C,,"HSPB1,NR1I3",,"HSPB1,NR1I3",myrcene
750,Chemistry,chaihu,,31253,Exist,+-,CC(=CCCC(=C)C=C)C,,"HSPB1,NR1I3",,"HSPB1,NR1I3",myrcene
751,Chemistry,shengjiang,,31253,Exist,+-,CC(=CCCC(=C)C=C)C,,"HSPB1,NR1I3",,"HSPB1,NR1I3",myrcene
752,Chemistry,bohe,,31253,Exist,+-,CC(=CCCC(=C)C=C)C,,"HSPB1,NR1I3",,"HSPB1,NR1I3",myrcene
753,Chemistry,danggui,,5281517,Exist,+-,CC(=CCCC(=CCCC(=C)C=C)C)C,,"AR,GLI3",,"AR,GLI3",beta-farnesene
754,Chemistry,chaihu,,5281517,Exist,+-,CC(=CCCC(=CCCC(=C)C=C)C)C,,"AR,GLI3",,"AR,GLI3",beta-farnesene
755,Chemistry,shengjiang,,5281517,Exist,+-,CC(=CCCC(=CCCC(=C)C=C)C)C,,"AR,GLI3",,"AR,GLI3",beta-farnesene
756,Chemistry,chaihu,,5281516,Exist,+-,CC(=CCCC(=CCC=C(C)C=C)C)C,,"ESRRA,PPARG,HSPB1,NR3C1,NFE2L2,NR1I2,GLI3",,"ESRRA,PPARG,NR3C1,HSPB1,NR1I2,GLI3,NFE2L2",alpha-farnesene
757,Chemistry,shengjiang,,5281516,Exist,+-,CC(=CCCC(=CCC=C(C)C=C)C)C,,"ESRRA,PPARG,HSPB1,NR3C1,NFE2L2,NR1I2,GLI3",,"ESRRA,PPARG,NR3C1,HSPB1,NR1I2,GLI3,NFE2L2",alpha-farnesene
758,Chemistry,danggui,,86554,,+-,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,,,"LPAR2,LPAR1,LPAR4,LPAR6,LPAR3,FABP3,LPAR5","LPAR2,LPAR3,LPAR1,LPAR4,LPAR6,FABP3,LPAR5",lysolecithin
759,Chemistry,danggui,,8209,Exist,+-,CCCCCCCCCCCCCCO,,,,,n-tetradecanol
760,Chemistry,bohe,,12297,Exist,+-,CCCCC(C)O,,,,,2-hexanol
761,Chemistry,shengjiang,,168115,Exist,+-,CCCCCCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,,"CYP3A4,CYP2C8,CYP2C19,CYP2C9,HTR1A,CYP2B6","ALOX5,HTR1A,TRPV1","CYP3A4,ALOX5,CYP2C8,CYP2C19,CYP2C9,TRPV1,HTR1A,CYP2B6",10-gingerol
762,Chemistry,shengjiang,,168114,Exist,+-,CCCCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,,"CYP3A4,CYP2C8,CYP2C19,CYP2C9,HTR1A,CYP2D6,CYP1A2,CYP2B6","ALOX5,HTR1A,TRPV1","CYP3A4,ALOX5,CYP2C19,CYP2C8,CYP2C9,TRPV1,HTR1A,CYP2D6,CYP1A2,CYP2B6",8-gingerol
763,Chemistry,shengjiang,,162952,Exist,+-,CCCCCC(=O)CC(=O)CCC1=CC(=C(C=C1)O)OC,,,"ALOX5,TRPV1","ALOX5,TRPV1",6-gingerdione
764,Chemistry,shengjiang,,5281794,Exist,+-,CCCCCC=CC(=O)CCC1=CC(=C(C=C1)O)OC,,"LTA4H,CYP3A4,ALOX5,CYP2C8,CYP2C19,TRPV1,CYP2C9,HTR1A,CYP1A2,STK33,CYP2B6","CNR2,ALOX5,TRPV1,CNR1","LTA4H,CYP3A4,STK33,CNR1,ALOX5,CYP2C8,CYP2C19,TRPV1,CYP2C9,CNR2,HTR1A,CYP1A2,CYP2B6",6-shogaol
765,Chemistry,shengjiang,,NO,,,,,,,,12-gingerol
766,Chemistry,shengjiang,,442793,Exist,+-,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,,"CYP3A4,CYP2C19,CYP2C8,CYP2C9,CYP1A2,CYP2B6","ALOX5,TRPV1","CYP3A4,ALOX5,CYP2C19,CYP2C8,CYP2C9,TRPV1,CYP1A2,CYP2B6",6-gingerol
767,Chemistry,gancao,,5318998,Exist,+-,CC(C)(C=C)C1=C(C=C(C(=C1)C=CC(=O)C2=CC=C(C=C2)O)OC)O,,PTPN1,,PTPN1,licochalcone A
768,Chemistry,shengjiang,,NO,,,,,,,,8-gingediol
769,Chemistry,shengjiang,,NO,,,,,,,,6-gingediol
770,Chemistry,danggui,,45109789,,+-,CCC.CCO.C(C(COP(=O)(O)O)O)O,,,,,phosphatidylglycerol
771,Chemistry,chaihu,,454,Exist,+-,CCCCCCCC=O,,,FAAH,FAAH,octanal
772,Chemistry,chaihu,,8130,Exist,+-,CCCCCCC=O,,,FAAH,FAAH,n-heptanal
773,Chemistry,shengjiang,,638011,Exist,+-,CC(=CCCC(=CC=O)C)C,,,,,citral
774,Chemistry,fuling,,3893,Exist,+-,CCCCCCCCCCCC(=O)O,,"GPR84,FFAR4,PAFAH1B2,PPARG,PPARA,RXRA,FXN,FFAR1,AR,PPARD","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FXN,FABP4,FFAR1,SLC22A8,FABP3,HMGCR,SLC22A6,PAFAH1B2,TLR2,OXER1,PPARG,PPARA,RXRA,PAM,AR,PPARD,CES1,PLA2G4A,CES2",lauric acid
775,Chemistry,fuling,,8180,Exist,+-,CCCCCCCCCCC(=O)O,,"GPR84,AR,RXRA","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FABP4,SLC22A8,FABP3,HMGCR,SLC22A6,TLR2,OXER1,PPARG,RXRA,PAM,PPARA,AR,PPARD,CES1,PLA2G4A,CES2",undecanoic acid
776,Chemistry,danggui,,NO,,,,,,,,cephalin
777,Chemistry,danggui,,NO,,,,,,,,cephalin
778,Chemistry,danggui,,NO,,,,,,,,cephalin
779,Chemistry,danggui,,NO,,,,,,,,phosphatidyl
780,Chemistry,chaihu,,8158,Exist,+-,CCCCCCCCC(=O)O,,"ACHE,ESRRA","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FABP4,ACHE,SLC22A8,FABP3,HMGCR,SLC22A6,ESRRA,TLR2,OXER1,PPARG,PAM,PPARA,PPARD,CES1,PLA2G4A,CES2",pelargonic acid
781,Chemistry,fuling,,985,Exist,+-,CCCCCCCCCCCCCCCC(=O)O,,"TLR2,FABP5,PPARG,PPARA,FABP4,FFAR1,PPARD,FABP2,FABP3,ESR1","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FABP5,FFAR4,FABP4,FFAR1,SLC22A8,FABP3,ESR1,TLR2,HMGCR,SLC22A6,OXER1,PPARG,PPARA,PAM,PPARD,FABP2,CES1,PLA2G4A,CES2",cetylic acid
782,Chemistry,fuling,,985,Exist,+-,CCCCCCCCCCCCCCCC(=O)O,,"TLR2,FABP5,PPARG,PPARA,FABP4,FFAR1,PPARD,FABP2,FABP3,ESR1","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FABP5,FFAR4,FABP4,FFAR1,SLC22A8,FABP3,ESR1,TLR2,HMGCR,SLC22A6,OXER1,PPARG,PPARA,PAM,PPARD,FABP2,CES1,PLA2G4A,CES2",hexadecanoic acid
783,Chemistry,chaihu,,985,Exist,+-,CCCCCCCCCCCCCCCC(=O)O,,"TLR2,FABP5,PPARG,PPARA,FABP4,FFAR1,PPARD,FABP2,FABP3,ESR1","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FABP5,FFAR4,FABP4,FFAR1,SLC22A8,FABP3,ESR1,TLR2,HMGCR,SLC22A6,OXER1,PPARG,PPARA,PAM,PPARD,FABP2,CES1,PLA2G4A,CES2",hexadecanoic acid
784,Chemistry,fuling,,985,Exist,+-,CCCCCCCCCCCCCCCC(=O)O,,"TLR2,FABP5,PPARG,PPARA,FABP4,FFAR1,PPARD,FABP2,FABP3,ESR1","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FABP5,FFAR4,FABP4,FFAR1,SLC22A8,FABP3,ESR1,TLR2,HMGCR,SLC22A6,OXER1,PPARG,PPARA,PAM,PPARD,FABP2,CES1,PLA2G4A,CES2",palmitic acid
785,Chemistry,fuling,,379,Exist,+-,CCCCCCCC(=O)O,,"SLC22A6,ESRRA,TSHR,SLC22A8,NR0B1,ESR1","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FABP4,SLC22A8,FABP3,ESR1,HMGCR,SLC22A6,ESRRA,TLR2,OXER1,TSHR,PPARG,PAM,PPARA,PPARD,NR0B1,CES1,PLA2G4A,CES2",caprylic acid
786,Chemistry,chaihu,,379,Exist,+-,CCCCCCCC(=O)O,,"SLC22A6,ESRRA,TSHR,SLC22A8,NR0B1,ESR1","GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FABP4,SLC22A8,FABP3,ESR1,HMGCR,SLC22A6,ESRRA,TLR2,OXER1,TSHR,PPARG,PAM,PPARA,PPARD,NR0B1,CES1,PLA2G4A,CES2",caprylic acid
787,Chemistry,chaihu,,8094,Exist,+-,CCCCCCC(=O)O,,AR,"GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FABP4,SLC22A8,FABP3,HMGCR,SLC22A6,TLR2,OXER1,PPARG,PAM,PPARA,AR,PPARD,CES1,PLA2G4A,CES2",enanthic acid
788,Chemistry,chaihu,,8094,Exist,+-,CCCCCCC(=O)O,,AR,"GPR84,HMGCR,SLC22A6,FFAR4,TLR2,PPARG,PAM,FABP4,PPARA,CES1,PPARD,SLC22A8,OXER1,FABP3,PLA2G4A,CES2","GPR84,FFAR4,FABP4,SLC22A8,FABP3,HMGCR,SLC22A6,TLR2,OXER1,PPARG,PAM,PPARA,AR,PPARD,CES1,PLA2G4A,CES2",heptanoic acid
789,Chemistry,chaihu,,5312586,,+-,CCCCCCC=CC(=O)O,,,FABP3,FABP3,2-nonenoic acid
790,Chemistry,chaihu,,5282714,Exist,+-,CCCCCC=CC(=O)O,,,FABP3,FABP3,2-octenoic acid
791,Chemistry,chaihu,,5282709,Exist,+-,CCCCC=CC(=O)O,,,,,2-heptenoic acid
792,Chemistry,gancao,,6442675,Exist,+-,COC1=C(C=CC(=C1)O)C=CC(=O)C2=CC=C(C=C2)O,,"TYR,PPARG,CTSL","AKR1B10,CHRNA7,AKR1B1,ABCG2,MAOB","AKR1B10,CHRNA7,TYR,PPARG,AKR1B1,ABCG2,MAOB,CTSL",echinatin
793,Chemistry,baizhu,,NO,,,,,,,,"14-acetyl-12-senecioyl-2E,8Z,10E-atractylentriol"
794,Chemistry,baizhu,,NO,,,,,,,,"12-senecioyl-2E,8Z,10E-atractylentriol"
795,Chemistry,bohe,,8167,Exist,+-,CCCCCCCCCCOC(=O)C,,ESR1,EPHX1,"EPHX1,ESR1",decyl acetate
